cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms,merged_candidates,source_channels
"p001:warm_comfort","p001","tense","warm_comfort",true,3,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,81.599,80,"popular"
"p001:warm_comfort","p001","tense","warm_comfort",true,3,2,574475,"Final Destination Bloodlines",1.000000,KEYWORD_BACKED,true,true,81.599,80,"mood-aligned"
"p001:warm_comfort","p001","tense","warm_comfort",true,4,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,67.547,80,"mood-aligned"
"p001:warm_comfort","p001","tense","warm_comfort",true,6,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,68.160,80,"mood-aligned"
"p001:warm_comfort","p001","tense","warm_comfort",true,7,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,67.397,80,"mood-aligned"
"p001:warm_comfort","p001","tense","warm_comfort",true,8,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,69.571,80,"popular"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,1,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,73.047,80,"mood-aligned"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,1,2,713704,"Evil Dead Rise",1.000000,KEYWORD_BACKED,false,true,73.047,80,"mood-aligned"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,2,1,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",1.000000,KEYWORD_BACKED,true,true,72.924,80,"high-rated"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,3,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,88.239,80,"popular"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,3,2,629,"The Usual Suspects",1.000000,KEYWORD_BACKED,true,true,88.239,80,"high-rated"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,4,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,85.736,80,"popular"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,4,2,1616268,"Aroopi",1.000000,OVERVIEW_ONLY,true,true,85.736,80,"mood-aligned"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,7,1,1339713,"Obsession",1.000000,KEYWORD_BACKED,true,true,79.853,80,"mood-aligned"
"p001:warm_cerebral","p001","tense","warm_cerebral",true,7,2,604079,"The Long Walk",1.000000,KEYWORD_BACKED,true,true,79.853,80,"genre-affinity"
"p002:cold_general","p002","comforting","cold_general",false,0,1,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,56.448,60,"popular"
"p002:cold_general","p002","comforting","cold_general",false,1,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,58.072,60,"popular"
"p002:cold_general","p002","comforting","cold_general",false,1,2,1297842,"GOAT",1.000000,KEYWORD_BACKED,true,true,58.072,60,"mood-aligned"
"p002:cold_general","p002","comforting","cold_general",false,4,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,51.392,60,"mood-aligned"
"p002:cold_general","p002","comforting","cold_general",false,5,1,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,50.791,60,"popular"
"p002:cold_general","p002","comforting","cold_general",false,6,1,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,48.869,60,"mood-aligned"
"p002:cold_general","p002","comforting","cold_general",false,9,1,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,50.224,60,"popular"
"p002:warm_thriller","p002","comforting","warm_thriller",true,0,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,63.052,80,"mood-aligned"
"p002:warm_thriller","p002","comforting","warm_thriller",true,2,1,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,63.726,80,"mood-aligned"
"p002:warm_thriller","p002","comforting","warm_thriller",true,4,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,67.452,80,"popular"
"p002:warm_thriller","p002","comforting","warm_thriller",true,4,2,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,67.452,80,"mood-aligned"
"p002:warm_thriller","p002","comforting","warm_thriller",true,4,3,1297842,"GOAT",1.000000,KEYWORD_BACKED,true,true,67.452,80,"popular"
"p002:warm_thriller","p002","comforting","warm_thriller",true,6,1,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,66.288,80,"popular"
"p002:warm_thriller","p002","comforting","warm_thriller",true,6,2,1297842,"GOAT",1.000000,KEYWORD_BACKED,true,true,66.288,80,"popular"
"p002:warm_thriller","p002","comforting","warm_thriller",true,7,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,63.913,80,"mood-aligned"
"p002:warm_thriller","p002","comforting","warm_thriller",true,9,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,65.046,80,"mood-aligned"
"p002:warm_thriller","p002","comforting","warm_thriller",true,9,2,1297842,"GOAT",1.000000,KEYWORD_BACKED,true,true,65.046,80,"popular"
"p002:warm_comfort","p002","comforting","warm_comfort",true,0,1,38757,"Tangled",1.000000,KEYWORD_BACKED,true,true,65.005,80,"genre-affinity"
"p002:warm_comfort","p002","comforting","warm_comfort",true,1,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,72.064,80,"popular"
"p002:warm_comfort","p002","comforting","warm_comfort",true,2,1,1297842,"GOAT",1.000000,KEYWORD_BACKED,true,true,64.888,80,"genre-affinity"
"p002:warm_comfort","p002","comforting","warm_comfort",true,2,2,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,64.888,80,"popular"
"p002:warm_comfort","p002","comforting","warm_comfort",true,4,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,70.160,80,"mood-aligned"
"p002:warm_comfort","p002","comforting","warm_comfort",true,4,2,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,70.160,80,"genre-affinity"
"p002:warm_comfort","p002","comforting","warm_comfort",true,5,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,71.343,80,"genre-affinity"
"p002:warm_comfort","p002","comforting","warm_comfort",true,5,2,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,71.343,80,"genre-affinity"
"p002:warm_comfort","p002","comforting","warm_comfort",true,7,1,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,65.078,80,"genre-affinity"
"p002:warm_comfort","p002","comforting","warm_comfort",true,8,1,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,66.800,80,"mood-aligned"
"p002:warm_comfort","p002","comforting","warm_comfort",true,8,2,109445,"Frozen",1.000000,OVERVIEW_ONLY,true,true,66.800,80,"genre-affinity"
"p002:warm_comfort","p002","comforting","warm_comfort",true,9,1,1297842,"GOAT",1.000000,KEYWORD_BACKED,true,true,60.519,80,"genre-affinity"
"p002:warm_comfort","p002","comforting","warm_comfort",true,9,2,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,60.519,80,"mood-aligned"
"p002:warm_comfort","p002","comforting","warm_comfort",true,9,3,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,60.519,80,"mood-aligned"
"p002:warm_cerebral","p002","comforting","warm_cerebral",true,0,1,1297842,"GOAT",1.000000,KEYWORD_BACKED,true,true,66.421,80,"mood-aligned"
"p002:warm_cerebral","p002","comforting","warm_cerebral",true,1,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,78.231,80,"popular"
"p002:warm_cerebral","p002","comforting","warm_cerebral",true,2,1,1297842,"GOAT",1.000000,KEYWORD_BACKED,true,true,73.177,80,"mood-aligned"
"p002:warm_cerebral","p002","comforting","warm_cerebral",true,4,1,803796,"KPop Demon Hunters",1.000000,KEYWORD_BACKED,true,true,71.329,80,"popular"
"p002:warm_cerebral","p002","comforting","warm_cerebral",true,5,1,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,63.339,80,"popular"
"p002:warm_cerebral","p002","comforting","warm_cerebral",true,6,1,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,61.786,80,"mood-aligned"
"p002:warm_cerebral","p002","comforting","warm_cerebral",true,7,1,14836,"Coraline",1.000000,KEYWORD_BACKED,true,true,61.390,80,"mood-aligned"
"p002:warm_cerebral","p002","comforting","warm_cerebral",true,9,1,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,60.261,80,"popular"
"p003:cold_general","p003","emotional","cold_general",false,0,1,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,49.018,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,1,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,48.800,60,"mood-aligned"
"p003:cold_general","p003","emotional","cold_general",false,1,2,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,48.800,60,"popular"
"p003:cold_general","p003","emotional","cold_general",false,1,3,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,48.800,60,"popular"
"p003:cold_general","p003","emotional","cold_general",false,2,1,637,"Life Is Beautiful",0.500000,KEYWORD_BACKED,true,true,51.676,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,2,2,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,51.676,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,2,3,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,51.676,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,3,1,637,"Life Is Beautiful",0.500000,KEYWORD_BACKED,true,true,48.057,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,3,2,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,48.057,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,4,1,101,"Léon: The Professional",0.500000,KEYWORD_BACKED,true,true,51.479,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,4,2,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,51.479,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,4,3,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,51.479,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,4,4,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,51.479,60,"mood-aligned"
"p003:cold_general","p003","emotional","cold_general",false,5,1,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,59.639,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,6,1,637,"Life Is Beautiful",0.500000,KEYWORD_BACKED,true,true,51.637,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,6,2,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,51.637,60,"mood-aligned"
"p003:cold_general","p003","emotional","cold_general",false,7,1,637,"Life Is Beautiful",0.500000,KEYWORD_BACKED,true,true,43.266,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,7,2,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,43.266,60,"popular"
"p003:cold_general","p003","emotional","cold_general",false,7,3,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,43.266,60,"mood-aligned"
"p003:cold_general","p003","emotional","cold_general",false,9,1,745,"The Sixth Sense",0.500000,KEYWORD_BACKED,true,true,47.267,60,"high-rated"
"p003:cold_general","p003","emotional","cold_general",false,9,2,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,47.267,60,"popular"
"p003:cold_general","p003","emotional","cold_general",false,9,3,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,47.267,60,"popular"
"p003:cold_general","p003","emotional","cold_general",false,9,4,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,47.267,60,"mood-aligned"
"p003:warm_thriller","p003","emotional","warm_thriller",true,0,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,58.291,80,"mood-aligned"
"p003:warm_thriller","p003","emotional","warm_thriller",true,0,2,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,58.291,80,"popular"
"p003:warm_thriller","p003","emotional","warm_thriller",true,1,1,745,"The Sixth Sense",0.500000,KEYWORD_BACKED,true,true,63.733,80,"genre-affinity"
"p003:warm_thriller","p003","emotional","warm_thriller",true,1,2,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,63.733,80,"mood-aligned"
"p003:warm_thriller","p003","emotional","warm_thriller",true,2,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,58.161,80,"popular"
"p003:warm_thriller","p003","emotional","warm_thriller",true,2,2,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,58.161,80,"popular"
"p003:warm_thriller","p003","emotional","warm_thriller",true,3,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,58.579,80,"mood-aligned"
"p003:warm_thriller","p003","emotional","warm_thriller",true,3,2,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,58.579,80,"mood-aligned"
"p003:warm_thriller","p003","emotional","warm_thriller",true,4,1,745,"The Sixth Sense",0.500000,KEYWORD_BACKED,true,true,58.161,80,"genre-affinity"
"p003:warm_thriller","p003","emotional","warm_thriller",true,4,2,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,58.161,80,"high-rated"
"p003:warm_thriller","p003","emotional","warm_thriller",true,5,1,637,"Life Is Beautiful",0.500000,KEYWORD_BACKED,true,true,76.227,80,"high-rated"
"p003:warm_thriller","p003","emotional","warm_thriller",true,5,2,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,76.227,80,"popular"
"p003:warm_thriller","p003","emotional","warm_thriller",true,6,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,81.708,80,"popular"
"p003:warm_thriller","p003","emotional","warm_thriller",true,6,2,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,81.708,80,"genre-affinity"
"p003:warm_thriller","p003","emotional","warm_thriller",true,6,3,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,81.708,80,"high-rated"
"p003:warm_thriller","p003","emotional","warm_thriller",true,6,4,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,81.708,80,"mood-aligned"
"p003:warm_thriller","p003","emotional","warm_thriller",true,7,1,745,"The Sixth Sense",0.500000,KEYWORD_BACKED,true,true,70.061,80,"genre-affinity"
"p003:warm_thriller","p003","emotional","warm_thriller",true,7,2,637,"Life Is Beautiful",0.500000,KEYWORD_BACKED,true,true,70.061,80,"high-rated"
"p003:warm_thriller","p003","emotional","warm_thriller",true,7,3,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,70.061,80,"popular"
"p003:warm_thriller","p003","emotional","warm_thriller",true,8,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,75.846,80,"genre-affinity"
"p003:warm_thriller","p003","emotional","warm_thriller",true,8,2,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,75.846,80,"genre-affinity"
"p003:warm_thriller","p003","emotional","warm_thriller",true,8,3,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,75.846,80,"mood-aligned"
"p003:warm_comfort","p003","emotional","warm_comfort",true,0,1,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,61.467,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,0,2,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,61.467,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,1,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,70.638,80,"mood-aligned"
"p003:warm_comfort","p003","emotional","warm_comfort",true,1,2,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,70.638,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,1,3,101,"Léon: The Professional",0.500000,KEYWORD_BACKED,true,true,70.638,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,1,4,2105,"American Pie",0.500000,KEYWORD_BACKED,false,true,70.638,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,2,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,63.366,80,"popular"
"p003:warm_comfort","p003","emotional","warm_comfort",true,2,2,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,63.366,80,"popular"
"p003:warm_comfort","p003","emotional","warm_comfort",true,2,3,101,"Léon: The Professional",0.500000,KEYWORD_BACKED,true,true,63.366,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,3,1,863,"Toy Story 2",0.500000,KEYWORD_BACKED,false,true,67.405,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,3,2,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,67.405,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,3,3,745,"The Sixth Sense",0.500000,KEYWORD_BACKED,true,true,67.405,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,3,4,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,67.405,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,4,1,863,"Toy Story 2",0.500000,KEYWORD_BACKED,false,true,74.017,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,4,2,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,74.017,80,"popular"
"p003:warm_comfort","p003","emotional","warm_comfort",true,4,3,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,74.017,80,"popular"
"p003:warm_comfort","p003","emotional","warm_comfort",true,4,4,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,74.017,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,5,1,863,"Toy Story 2",0.500000,KEYWORD_BACKED,false,true,69.741,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,5,2,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,69.741,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,5,3,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,69.741,80,"popular"
"p003:warm_comfort","p003","emotional","warm_comfort",true,5,4,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,69.741,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,5,5,2105,"American Pie",0.500000,KEYWORD_BACKED,false,true,69.741,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,6,1,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,74.661,80,"mood-aligned"
"p003:warm_comfort","p003","emotional","warm_comfort",true,7,1,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,76.091,80,"popular"
"p003:warm_comfort","p003","emotional","warm_comfort",true,8,1,278,"The Shawshank Redemption",0.500000,KEYWORD_BACKED,false,true,70.315,80,"popular"
"p003:warm_comfort","p003","emotional","warm_comfort",true,8,2,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,70.315,80,"mood-aligned"
"p003:warm_comfort","p003","emotional","warm_comfort",true,8,3,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,70.315,80,"mood-aligned"
"p003:warm_comfort","p003","emotional","warm_comfort",true,9,1,101,"Léon: The Professional",0.500000,KEYWORD_BACKED,true,true,69.933,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,9,2,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,69.933,80,"genre-affinity"
"p003:warm_comfort","p003","emotional","warm_comfort",true,9,3,745,"The Sixth Sense",0.500000,KEYWORD_BACKED,true,true,69.933,80,"high-rated"
"p003:warm_comfort","p003","emotional","warm_comfort",true,9,4,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,69.933,80,"high-rated"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,0,1,637,"Life Is Beautiful",0.500000,KEYWORD_BACKED,true,true,117.054,80,"high-rated"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,0,2,101,"Léon: The Professional",0.500000,KEYWORD_BACKED,true,true,117.054,80,"mood-aligned"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,0,3,603,"The Matrix",0.500000,KEYWORD_BACKED,false,true,117.054,80,"high-rated"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,0,4,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,117.054,80,"genre-affinity"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,1,1,637,"Life Is Beautiful",0.500000,KEYWORD_BACKED,true,true,81.130,80,"high-rated"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,1,2,101,"Léon: The Professional",0.500000,KEYWORD_BACKED,true,true,81.130,80,"mood-aligned"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,1,3,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,81.130,80,"genre-affinity"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,2,1,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,83.640,80,"mood-aligned"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,2,2,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,83.640,80,"mood-aligned"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,3,1,101,"Léon: The Professional",0.500000,KEYWORD_BACKED,true,true,88.572,80,"mood-aligned"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,3,2,13,"Forrest Gump",0.500000,KEYWORD_BACKED,false,true,88.572,80,"genre-affinity"
"p003:warm_cerebral","p003","emotional","warm_cerebral",true,3,3,550,"Fight Club",0.500000,KEYWORD_BACKED,false,true,88.572,80,"popular"
